id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
AATF__P1P2	8	4.3776e-11	4.9462e-06	4.5e-05	1	8	-3.0303	1.0	1.0	1.0	971	0	0
MYSM1__P1P2	8	7.3623e-11	4.9462e-06	4.5e-05	2	8	-2.6612	1.0	1.0	1.0	970	0	0
AUNIP__P1P2	8	3.5106e-10	4.9462e-06	4.5e-05	3	7	-3.9563	0.705	0.62283	1.0	492	0	0
NABP2__P1	8	4.0693e-09	4.9462e-06	4.5e-05	4	7	-3.5416	0.52689	0.32738	0.951043	327	0	0
PPM1G__P1	8	4.8705e-09	4.9462e-06	4.5e-05	5	7	-2.8635	1.0	1.0	1.0	964	0	0
ANAPC13__P1P2	8	7.8037e-09	4.9462e-06	4.5e-05	6	7	-3.3021	1.0	1.0	1.0	969	0	0
SAE1__P1P2	8	2.5852e-08	4.9462e-06	4.5e-05	7	6	-4.053	0.32435	0.057915	0.296331	178	0	0
ORC5__P1P2	8	2.5882e-08	4.9462e-06	4.5e-05	8	5	-5.1167	0.83673	0.79731	1.0	639	0	0
UBE2C__P1P2	8	4.0775e-08	4.9462e-06	4.5e-05	9	6	-3.5288	0.99484	0.99917	1.0	889	0	0
RPS13__P1P2	8	1.0193e-07	4.9462e-06	4.5e-05	10	6	-2.6796	0.99894	0.99997	1.0	915	0	0
CEP63__P1P2	8	2.8134e-07	4.9462e-06	4.5e-05	11	5	-4.3601	0.99699	0.9997	1.0	897	0	0
DROSHA__31531421	8	3.122e-07	4.9462e-06	4.5e-05	12	6	-3.939	0.96747	0.98096	1.0	828	0	0
DDRGK1__P1P2	8	3.4538e-07	4.9462e-06	4.5e-05	13	6	-2.5293	0.86057	0.83437	1.0	668	0	0
RPS14__P1P2	8	3.7213e-07	4.9462e-06	4.5e-05	14	6	-2.6968	0.85715	0.8301	1.0	662	0	0
PMVK__P1P2	8	4.9512e-07	4.9462e-06	4.5e-05	15	5	-3.736	0.99995	1.0	1.0	947	0	0
RPL9__P1P2	8	5.8449e-07	4.9462e-06	4.5e-05	16	6	-2.564	0.99999	1.0	1.0	953	0	0
PIGY__P1P2	8	7.6418e-07	4.9462e-06	4.5e-05	17	6	-2.7189	1.0	1.0	1.0	960	0	0
RAD9A__P1P2	8	1.1142e-06	4.9462e-06	4.5e-05	18	5	-4.2363	0.99879	0.99995	1.0	913	0	0
TRIP13__P1P2	8	1.4362e-06	4.9462e-06	4.5e-05	19	5	-3.1101	0.73608	0.66657	1.0	531	0	0
GTF3C4__P1P2	8	2.9466e-06	4.9462e-06	4.5e-05	20	5	-3.3754	0.99992	1.0	1.0	941	0	0
HUS1__P1P2	8	3.7296e-06	4.9462e-06	4.5e-05	21	5	-3.4113	0.56213	0.39544	1.0	361	0	0
C7orf26__P1P2	8	4.98e-06	4.9462e-06	4.5e-05	22	4	-4.7086	1.0	1.0	1.0	968	0	0
MAD2L1BP__P1P2	8	5.6356e-06	4.9462e-06	4.5e-05	23	5	-3.6399	0.99993	1.0	1.0	943	0	0
MLF1IP__P1P2	8	9.2572e-06	4.9462e-06	4.5e-05	24	5	-2.6084	1.0	1.0	1.0	967	0	0
BUB1__P1P2	8	9.572e-06	4.9462e-06	4.5e-05	25	5	-3.5217	0.9963	0.99954	1.0	892	0	0
MDM2__P1P2	8	1.3473e-05	4.9462e-06	4.5e-05	26	5	-3.0324	0.89081	0.88178	1.0	710	0	0
CENPF__P1P2	8	1.4053e-05	4.9462e-06	4.5e-05	27	5	-2.87	1.0	1.0	1.0	959	0	0
RNF8__P1P2	8	1.7345e-05	4.9462e-06	4.5e-05	28	5	-2.7183	0.9985	0.99991	1.0	910	0	0
ILK__P1P2	8	1.7861e-05	4.9462e-06	4.5e-05	29	5	-2.7378	0.99986	1.0	1.0	936	0	0
UHRF1__P1P2	8	1.8211e-05	4.9462e-06	4.5e-05	30	5	-2.6373	0.94509	0.95886	1.0	789	0	0
NRF1__P1P2	8	1.8389e-05	4.9462e-06	4.5e-05	31	5	-3.1746	0.38129	0.12222	0.537526	220	0	0
KIAA0020__P1	8	2.4376e-05	4.9462e-06	4.5e-05	32	5	-2.2728	0.99172	0.99819	1.0	876	0	0
RPL14__P1P2	8	2.7404e-05	4.9462e-06	4.5e-05	33	5	-2.0452	0.91971	0.92281	1.0	752	0	0
RPL34__P1P2	8	3.4055e-05	4.9462e-06	4.5e-05	34	5	-2.1617	0.96971	0.98293	1.0	833	0	0
HMGCS1__P1P2	8	5.483e-05	4.9462e-06	4.5e-05	35	4	-3.1103	0.5375	0.33658	0.951043	339	0	0
MMAB__P1P2	8	8.0868e-05	4.9462e-06	4.5e-05	36	4	-4.3595	0.99742	0.99978	1.0	901	0	0
ACAT2__P1P2	8	8.5791e-05	4.9462e-06	4.5e-05	37	4	-3.3901	1.0	1.0	1.0	963	0	0
ATP6AP1__P1P2	8	8.7821e-05	4.9462e-06	4.5e-05	38	4	-3.0005	0.91544	0.9187	1.0	744	0	0
CHEK1__P1P2	8	0.0001363	4.9462e-06	4.5e-05	39	4	-3.0284	0.65966	0.55821	1.0	445	0	0
UBA3__P1P2	8	0.0001549	4.9462e-06	4.5e-05	40	3	-3.7434	0.21209	0.02066	0.182561	107	0	0
SMN2__69345238	8	0.00015716	4.9462e-06	4.5e-05	41	4	-2.4594	0.90597	0.90645	1.0	730	0	0
SETDB1__P1P2	8	0.00020579	4.9462e-06	4.5e-05	42	4	-2.9992	1.0	1.0	1.0	965	0	0
NDUFS8__P1P2	8	0.00025776	4.9462e-06	4.5e-05	43	4	-2.9247	0.99997	1.0	1.0	950	0	0
ZAR1L__P1P2	8	0.0002662	4.9462e-06	4.5e-05	44	4	-3.4397	0.97579	0.98853	1.0	845	0	0
RPL36A__P1P2	8	0.0002932	4.9462e-06	4.5e-05	45	4	-2.566	0.99982	1.0	1.0	932	0	0
POLR1B__P1P2	8	0.00029534	4.9462e-06	4.5e-05	46	4	-3.4966	0.92222	0.92572	1.0	756	0	0
CTDSPL2__P1P2	8	0.00040108	4.9462e-06	4.5e-05	47	3	-4.9076	0.74744	0.68277	1.0	540	0	0
KPNA2__P1P2	8	0.00044051	4.9462e-06	4.5e-05	48	4	-2.8066	0.7389	0.67495	1.0	534	0	0
GTF2H2__ENST00000274400.5_ENST00000330280.7	8	0.00044547	4.9462e-06	4.5e-05	49	4	-3.2464	0.82197	0.78145	1.0	615	0	0
DPF2__P1	8	0.00045057	4.9462e-06	4.5e-05	50	4	-2.4101	0.98865	0.99696	1.0	867	0	0
WDR89__P1P2	8	0.00045396	4.9462e-06	4.5e-05	51	4	-3.4335	0.99852	0.99991	1.0	911	0	0
ZRSR2__P1P2	8	0.00053611	4.9462e-06	4.5e-05	52	3	-3.4305	0.9533	0.96608	1.0	800	0	0
ANKRD49__P1P2	8	0.00063102	4.9462e-06	4.5e-05	53	4	-2.4853	0.72958	0.66163	1.0	525	0	0
DDX10__P1P2	8	0.00068899	4.9462e-06	4.5e-05	54	4	-2.4885	0.89605	0.89036	1.0	719	0	0
WEE1__P1P2	8	0.00079833	4.9462e-06	4.5e-05	55	3	-3.3218	0.74818	0.68277	1.0	541	0	0
DNMT1__P1P2	8	0.00084708	4.9462e-06	4.5e-05	56	3	-4.0691	0.89514	0.88846	1.0	718	0	0
CHERP__P1P2	8	0.00096095	4.9462e-06	4.5e-05	57	3	-3.502	0.69985	0.61329	1.0	489	0	0
ACTR8__P1P2	8	0.0010047	4.9462e-06	4.5e-05	58	3	-3.7697	0.86678	0.84514	1.0	678	0	0
NUTF2__P1P2	8	0.0013468	4.9462e-06	4.5e-05	59	3	-3.2449	0.85939	0.83252	1.0	666	0	0
DCPS__P1P2	8	0.0014991	4.9462e-06	4.5e-05	60	3	-3.1002	0.85273	0.82212	1.0	659	0	0
PALB2__P1P2	8	0.0023102	4.9462e-06	4.5e-05	61	3	-2.9235	0.94522	0.95887	1.0	791	0	0
NPLOC4__P1P2	8	0.0024643	4.9462e-06	4.5e-05	62	3	-3.1179	0.25652	0.037903	0.240856	135	0	0
RIF1__P1P2	8	0.0027072	4.9462e-06	4.5e-05	63	3	-3.1769	0.35252	0.090649	0.421628	201	0	0
MAGOHB__P1P2	8	0.0029209	4.9462e-06	4.5e-05	64	3	-3.2498	0.79313	0.74624	1.0	584	0	0
RAD17__P1P2	8	0.003054	4.9462e-06	4.5e-05	65	3	-3.2921	0.53328	0.33657	0.951043	332	0	0
ZFC3H1__P1P2	8	0.003214	4.9462e-06	4.5e-05	66	3	-2.3739	0.99985	1.0	1.0	935	0	0
TIMM17B__P1P2	8	0.0033792	4.9462e-06	4.5e-05	67	3	-2.5744	0.99681	0.99965	1.0	894	0	0
CMC2__P1P2	8	0.003525	4.9462e-06	4.5e-05	68	3	-3.3585	0.27042	0.037913	0.240856	144	0	0
ASUN__P1P2	8	0.003728	4.9462e-06	4.5e-05	69	2	-4.4106	0.26665	0.037903	0.240856	141	0	0
WDR70__P1P2	8	0.0041473	4.9462e-06	4.5e-05	70	3	-3.0924	0.99994	1.0	1.0	945	0	0
VWA9__P1P2	8	0.0041746	4.9462e-06	4.5e-05	71	3	-2.9786	0.90865	0.90968	1.0	732	0	0
DNAJC3__P1P2	8	0.0042296	4.9462e-06	4.5e-05	72	3	-2.8996	0.99977	1.0	1.0	930	0	0
HMBS__P1	8	0.0044825	4.9462e-06	4.5e-05	73	3	-3.1823	0.99195	0.99826	1.0	877	0	0
BCKDHA__P1	8	0.0045689	4.9462e-06	4.5e-05	74	3	-3.0115	0.54543	0.34569	0.962792	346	0	0
UFM1__P1P2	8	0.0047151	4.9462e-06	4.5e-05	75	3	-2.6134	0.90946	0.91026	1.0	734	0	0
TINF2__P1P2	8	0.0050161	4.9462e-06	4.5e-05	76	3	-2.4993	0.91989	0.92281	1.0	754	0	0
MDM4__P1P2	8	0.0050469	4.9462e-06	4.5e-05	77	3	-2.2716	0.99462	0.99912	1.0	887	0	0
LIAS__P1P2	8	0.0051087	4.9462e-06	4.5e-05	78	3	-2.2564	0.8745	0.85679	1.0	692	0	0
ZWILCH__P1P2	8	0.0052654	4.9462e-06	4.5e-05	79	3	-2.0231	0.60798	0.44609	1.0	404	0	0
OBFC1__P1P2	8	0.0056302	4.9462e-06	4.5e-05	80	2	-4.2404	0.95621	0.96956	1.0	805	0	0
RPS11__P1P2	8	0.0056534	4.9462e-06	4.5e-05	81	3	-2.6334	0.8007	0.75784	1.0	591	0	0
SPTLC2__P1P2	8	0.0057531	4.9462e-06	4.5e-05	82	3	-2.1334	0.98868	0.99696	1.0	868	0	0
IPO7__P1P2	8	0.0058877	4.9462e-06	4.5e-05	83	3	-2.1239	0.39152	0.14164	0.601255	228	0	0
DUSP12__P1P2	8	0.0059557	4.9462e-06	4.5e-05	84	3	-2.9972	0.88347	0.86765	1.0	704	0	0
SEC62__P1P2	8	0.0061279	4.9462e-06	4.5e-05	85	3	-2.2836	1.0	1.0	1.0	962	0	0
CHTF18__P1P2	8	0.0063385	4.9462e-06	4.5e-05	86	3	-2.5497	0.92844	0.93496	1.0	766	0	0
ANKRA2__P1P2	8	0.0074192	4.9462e-06	4.5e-05	87	3	-2.7371	0.88335	0.86764	1.0	703	0	0
WDR48__P1P2	8	0.0076559	4.9462e-06	4.5e-05	88	3	-2.763	0.82234	0.78263	1.0	616	0	0
STAG2__P1	8	0.0080196	4.9462e-06	4.5e-05	89	3	-1.9822	0.99998	1.0	1.0	952	0	0
CCDC12__P1	8	0.0081018	4.9462e-06	4.5e-05	90	3	-2.0018	0.98144	0.99251	1.0	853	0	0
CDC26__P1P2	8	0.0082261	4.9462e-06	4.5e-05	91	3	-3.2982	0.99884	0.99996	1.0	914	0	0
MED23__P1P2	8	0.0083937	4.9462e-06	4.5e-05	92	3	-1.8704	0.91166	0.91399	1.0	738	0	0
SMARCAL1__P1P2	8	0.0084782	4.9462e-06	4.5e-05	93	3	-2.7302	0.97515	0.9879	1.0	843	0	0
MCTS1__P1P2	8	0.0086489	4.9462e-06	4.5e-05	94	3	-2.0956	0.99762	0.9998	1.0	903	0	0
CHAF1A__P1P2	8	0.0093074	4.9462e-06	4.5e-05	95	3	-1.883	0.53624	0.33658	0.951043	337	0	0
PPP2CA__P1P2	8	0.0099996	4.9462e-06	4.5e-05	96	2	-3.7702	0.91806	0.92188	1.0	749	0	0
CFDP1__P1	8	0.010202	4.9462e-06	4.5e-05	97	2	-4.3057	0.79561	0.74772	1.0	587	0	0
BMS1__P1P2	8	0.010272	4.9462e-06	4.5e-05	98	2	-3.8419	0.96852	0.98174	1.0	830	0	0
CCDC137__P1P2	8	0.013003	4.9462e-06	4.5e-05	99	2	-3.6428	0.97388	0.98695	1.0	839	0	0
NEDD8-MDP1__P1P2	8	0.013693	4.9462e-06	4.5e-05	100	2	-4.2093	0.33076	0.057925	0.296331	186	0	0
GTF3C2__P1P2	8	0.014162	4.9462e-06	4.5e-05	101	2	-3.4555	0.82843	0.78863	1.0	625	0	0
METTL15__P2	8	0.014518	4.9462e-06	4.5e-05	102	2	-3.3735	0.99999	1.0	1.0	954	0	0
PARN__P1P2	11	0.01549	4.9462e-06	4.5e-05	103	2	-3.3759	0.67057	0.48141	1.0	459	0	0
TGDS__P1P2	8	0.018424	1.4839e-05	0.000128	104	1	-5.2534	0.37421	0.10657	0.484027	214	0	0
TACC3__P1	8	0.019503	1.4839e-05	0.000128	105	2	-3.0936	0.40737	0.15684	0.624823	239	0	0
INTS10__P1P2	8	0.020189	1.4839e-05	0.000128	106	2	-3.5243	0.88246	0.86631	1.0	701	0	0
EXOC5__P1P2	8	0.022163	1.4839e-05	0.000128	107	2	-2.7216	0.93506	0.94491	1.0	777	0	0
XRCC1__P1P2	11	0.022265	4.9462e-06	4.5e-05	108	3	-3.0119	0.99989	1.0	1.0	937	0	0
MBIP__P1P2	8	0.022597	1.4839e-05	0.000128	109	2	-2.7797	0.82307	0.78263	1.0	618	0	0
NAA30__P1P2	8	0.022888	1.4839e-05	0.000128	110	2	-2.8415	0.77117	0.72159	1.0	561	0	0
EMC1__P1P2	8	0.028933	1.4839e-05	0.000128	111	1	-4.8641	0.69579	0.60547	1.0	483	0	0
U2SURP__P1P2	8	0.029527	3.4623e-05	0.000285	112	2	-2.7158	0.69841	0.60952	1.0	488	0	0
GNB2L1__P1P2	8	0.029853	3.4623e-05	0.000285	113	2	-3.4069	0.88029	0.86388	1.0	698	0	0
BRPF1__P1P2	8	0.031506	3.4623e-05	0.000285	114	2	-2.7251	0.55201	0.37262	1.0	352	0	0
EIF3F__P1P2	11	0.031703	4.9462e-06	4.5e-05	115	2	-3.6658	0.91377	0.88636	1.0	741	0	0
SMARCC1__P1P2	8	0.032009	3.4623e-05	0.000285	116	2	-2.5073	0.99038	0.99771	1.0	872	0	0
UFL1__P1P2	8	0.034055	3.4623e-05	0.000285	117	2	-2.4912	0.7145	0.64056	1.0	507	0	0
FDXR__P1P2	11	0.034543	4.9462e-06	4.5e-05	118	2	-3.0679	0.9927	0.99673	1.0	881	0	0
PSPH__P2	8	0.036331	4.4516e-05	0.000361	119	2	-2.8789	0.55242	0.37262	1.0	353	0	0
PFDN4__P1P2	8	0.038666	4.4516e-05	0.000361	120	2	-2.3603	0.50008	0.28161	0.880148	308	0	0
ATF7IP__P1	8	0.04106	6.43e-05	0.000481	121	2	-2.3929	0.40946	0.15685	0.624823	241	0	0
SDF2__P1P2	8	0.041434	6.43e-05	0.000481	122	2	-2.5333	0.775	0.72433	1.0	568	0	0
MIEF1__P1P2	8	0.043512	6.43e-05	0.000481	123	2	-2.2121	0.60579	0.44084	1.0	401	0	0
RPS8__P1P2	8	0.047001	6.43e-05	0.000481	124	2	-2.2129	0.98382	0.9939	1.0	856	0	0
RRNAD1__P1P2	8	0.047198	6.43e-05	0.000481	125	2	-2.377	0.8632	0.83823	1.0	672	0	0
ADAM18__P1P2	8	0.049655	6.43e-05	0.000481	126	1	-4.4314	0.5573	0.38394	1.0	355	0	0
DNAJC2__P1P2	8	0.054916	6.43e-05	0.000481	127	2	-2.5017	0.54002	0.33658	0.951043	341	0	0
ZC3H7A__P1P2	8	0.058086	6.43e-05	0.000481	128	2	-2.1958	0.99992	1.0	1.0	940	0	0
RBM34__P1P2	8	0.058943	6.43e-05	0.000481	129	2	-2.2635	0.94645	0.9599	1.0	792	0	0
ZBTB4__P1	8	0.059588	6.43e-05	0.000481	130	2	-2.2311	0.91381	0.91584	1.0	742	0	0
XPC__P1	8	0.062416	7.4193e-05	0.000491	131	2	-2.1866	0.52945	0.33345	0.951043	328	0	0
UBA5__P1P2	8	0.063296	7.4193e-05	0.000491	132	2	-2.0047	0.82252	0.78263	1.0	617	0	0
C19orf43__P1P2	8	0.063774	7.4193e-05	0.000491	133	1	-4.0608	0.6341	0.49912	1.0	432	0	0
SPEN__P1P2	8	0.063959	7.4193e-05	0.000491	134	2	-1.9404	0.92628	0.9314	1.0	764	0	0
RBM47__P1P2	8	0.065332	7.4193e-05	0.000491	135	1	-4.0653	0.14109	0.0081958	0.117294	63	0	0
HDAC7__P1P2	8	0.066109	7.4193e-05	0.000491	136	1	-4.0404	0.4105	0.15685	0.624823	242	0	0
FECH__P1P2	8	0.07004	7.4193e-05	0.000491	137	2	-2.6167	0.96123	0.97395	1.0	821	0	0
AGPS__P1P2	8	0.070269	7.4193e-05	0.000491	138	2	-2.0121	1.0	1.0	1.0	966	0	0
COL4A3BP__P1P2	8	0.071188	7.4193e-05	0.000491	139	2	-2.4626	0.98655	0.99571	1.0	862	0	0
TAF6__P1P2	8	0.072312	7.4193e-05	0.000491	140	1	-3.9783	0.98559	0.99512	1.0	859	0	0
COG6__P1P2	8	0.073505	7.4193e-05	0.000491	141	2	-1.8373	0.99695	0.99969	1.0	896	0	0
HEATR3__P1P2	8	0.074205	7.4193e-05	0.000491	142	2	-1.9397	0.15473	0.012321	0.161837	73	0	0
MED24__P1P2	8	0.075848	7.4193e-05	0.000491	143	2	-1.8356	0.95805	0.97073	1.0	814	0	0
ZSCAN10__P1P2	8	0.076083	7.4193e-05	0.000491	144	2	-1.7613	0.95972	0.9729	1.0	817	0	0
